58
0.000181272	0	464332.55807495117	306620.79937744141	75.005172729492187
1.017167329788208	0	464332.55807495117	306620.79937744141	75.005172729492187
2.039238452911377	0	464332.84985351563	306618.34153747559	75.005180358886719
3.0432541370391846	0	464332.98684692383	306615.41412353516	75.005180358886719
4.0500121116638184	0	464333.13816833496	306612.21702575684	75.005180358886719
5.1173028945922852	0	464333.04426574707	306608.77151489258	75.005180358886719
6.1247124671936035	0	464332.9455871582	306605.91302490234	75.005180358886719
7.1786627769470215	0	464332.96011352539	306602.50300598145	75.005180358886719
8.2034873962402344	0	464332.97410583496	306599.2261505127	75.005180358886719
9.2225818634033203	0	464332.99385070801	306596.07264709473	74.994247436523438
10.256239891052246	0	464333.00830078125	306593.01214599609	75.002708435058594
11.312082290649414	0	464333.02265930176	306589.64752197266	75.002708435058594
12.358743667602539	0	464333.03698730469	306586.2918548584	75.002708435058594
13.410893440246582	0	464333.04371643066	306586.00723266602	75.005172729492187
14.416118621826172	0	464333.05171203613	306584.13471984863	75.005172729492187
15.479447364807129	0	464333.06004333496	306582.1901550293	75.005172729492187
16.511056900024414	0	464333.06872558594	306580.15869140625	75.005172729492187
17.514188766479492	0	464333.07678222656	306578.27093505859	75.005172729492187
18.555543899536133	0	464333.08502197266	306576.3399810791	75.005172729492187
19.607000350952148	0	464333.09353637695	306574.34225463867	75.005172729492187
20.620307922363281	0	464333.10133361816	306572.52203369141	75.005172729492187
21.655294418334961	0	464333.10969543457	306570.56509399414	75.005172729492187
22.710203170776367	0	464333.11791992187	306568.64254760742	75.005172729492187
23.760169982910156	0	464333.12680053711	306566.5672454834	75.005172729492187
24.833354949951172	0	464333.13510131836	306564.62231445312	75.005172729492187
25.906497955322266	0	464333.23687744141	306547.70575714111	75.036979675292969
26.907571792602539	0	464333.25343322754	306545.0500869751	75.041526794433594
27.92683219909668	0	464333.23895263672	306545.05004882812	75.04156494140625
28.956859588623047	0	464333.17778015137	306545.07222747803	75.041633605957031
30.033786773681641	0	464333.13960266113	306545.06392669678	75.041717529296875
31.038684844970703	0	464333.19482421875	306546.97302246094	75.038467407226562
32.071891784667969	0	464333.28785705566	306550.2135848999	75.032516479492188
33.109107971191406	0	464333.37852478027	306553.37187957764	75.0267333984375
34.178680419921875	0	464333.4714050293	306556.60747528076	75.020805358886719
35.276077270507813	0	464333.57919311523	306560.22525024414	75.001708984375
36.347011566162109	0	464333.53649902344	306563.99481201172	75.005180358886719
37.416244506835938	0	464333.38136291504	306567.20684814453	75.005180358886719
38.485546112060547	0	464333.32806396484	306570.79895019531	75.005180358886719
39.567470550537109	0	464333.41262817383	306573.72570800781	75.005180358886719
40.612739562988281	0	464333.48805236816	306577.12182617188	75.005180358886719
41.661167144775391	0	464333.5592956543	306580.45481872559	75.005180358886719
42.707698822021484	0	464333.63018798828	306583.77108764648	75.005180358886719
43.799774169921875	0	464333.69458007813	306586.51817321777	74.994171142578125
44.817615509033203	0	464333.75616455078	306589.34001159668	75.003250122070312
45.905010223388672	0	464333.82818603516	306592.70687866211	75.003364562988281
46.916828155517578	0	464333.89646911621	306595.89978027344	75.003364562988281
47.982761383056641	0	464333.96952819824	306599.3182220459	75.003364562988281
49.016258239746094	0	464334.04475402832	306602.83534240723	75.003364562988281
50.065494537353516	0	464334.12397766113	306606.18151855469	75.005180358886719
51.126091003417969	0	464334.19508361816	306609.50672912598	75.005180358886719
52.166507720947266	0	464334.26602172852	306612.82557678223	75.005180358886719
53.181476593017578	0	464334.33351135254	306615.98246765137	75.005180358886719
54.181720733642578	0	464334.44183349609	306619.12867736816	75.005180358886719
55.239070892333984	0	464334.86853027344	306622.26106262207	75.005180358886719
56.268463134765625	0	464335.31576538086	306625.5161895752	75.005180358886719
57.286048889160156	0	464335.61186218262	306627.80583190918	75.005180358886719
58.321617126464844	0	464335.9126739502	306630.05529785156	75.078048706054687
59.230808258056641	0	464335.91380310059	306630.06591796875	75.075828552246094
